uniprot_ac_1	uniprot_ac_2	complex_id	complex_name
O00425	P14678	351	Spliceosome
O00425	P17844	351	Spliceosome
O00425	P26368	351	Spliceosome
O00425	P38919	351	Spliceosome
O00425	P41223	351	Spliceosome
O00425	P42285	351	Spliceosome
O00425	P49756	351	Spliceosome
O00425	P52298	351	Spliceosome
O00425	P55081	351	Spliceosome
O00425	P55769	351	Spliceosome
O00425	P61326	351	Spliceosome
O00425	P62304	351	Spliceosome
O00425	P62306	351	Spliceosome
O00425	P62308	351	Spliceosome
O00425	P62310	351	Spliceosome
O00425	P62312	351	Spliceosome
O00425	P62314	351	Spliceosome
O00425	P62316	351	Spliceosome
O00425	P62318	351	Spliceosome
O00425	P62995	351	Spliceosome
O00425	P83876	351	Spliceosome
O00425	P84103	351	Spliceosome
O00425	Q01081	351	Spliceosome
O00425	Q01130	351	Spliceosome
O00425	Q05519	351	Spliceosome
O00425	Q07955	351	Spliceosome
O00425	Q08170	351	Spliceosome
O00425	Q08211	351	Spliceosome
O00425	Q09161	351	Spliceosome
O00425	Q12874	351	Spliceosome
O00425	Q13123	351	Spliceosome
O00425	Q13242	351	Spliceosome
O00425	Q13243	351	Spliceosome
O00425	Q13247	351	Spliceosome
O00425	Q13356	351	Spliceosome
O00425	Q13435	351	Spliceosome
O00425	Q13523	351	Spliceosome
O00425	Q13573	351	Spliceosome
O00425	Q13769	351	Spliceosome
O00425	Q13838	351	Spliceosome
O00425	Q14011	351	Spliceosome
O00425	Q14498	351	Spliceosome
O00425	Q14562	351	Spliceosome
O00425	Q15007	351	Spliceosome
O00425	Q15029	351	Spliceosome
O00425	Q15287	351	Spliceosome
O00425	Q15393	351	Spliceosome
O00425	Q15428	351	Spliceosome
O00425	Q15637	351	Spliceosome
O00425	Q16629	351	Spliceosome
O00425	Q16630	351	Spliceosome
O00425	Q2TAY7	351	Spliceosome
O00425	Q53GS9	351	Spliceosome
O00425	Q69YN4	351	Spliceosome
O00425	Q6I9Y2	351	Spliceosome
O00425	Q7L014	351	Spliceosome
O00425	Q86W42	351	Spliceosome
O00425	Q8NI27	351	Spliceosome
O00425	Q8WUQ7	351	Spliceosome
O00425	Q8WVK2	351	Spliceosome
O00425	Q8WWY3	351	Spliceosome
O00425	Q8WYA6	351	Spliceosome
O00425	Q92620	351	Spliceosome
O00425	Q96BP3	351	Spliceosome
O00425	Q96DF8	351	Spliceosome
O00425	Q96DI7	351	Spliceosome
O00425	Q96FV9	351	Spliceosome
O00425	Q96I25	351	Spliceosome
O00425	Q96J01	351	Spliceosome
O00425	Q96T37	351	Spliceosome
O00425	Q96T58	351	Spliceosome
O00425	Q99459	351	Spliceosome
O00425	Q99633	351	Spliceosome
O00425	Q9BQ61	351	Spliceosome
O00425	Q9BRD0	351	Spliceosome
O00425	Q9BUQ8	351	Spliceosome
O00425	Q9BXP5	351	Spliceosome
O00425	Q9BZJ0	351	Spliceosome
O00425	Q9H2H8	351	Spliceosome
O00425	Q9HCE1	351	Spliceosome
O00425	Q9HCG8	351	Spliceosome
O00425	Q9HCS7	351	Spliceosome
O00425	Q9NW64	351	Spliceosome
O00425	Q9NYV4	351	Spliceosome
O00425	Q9P013	351	Spliceosome
O00425	Q9UBB9	351	Spliceosome
O00425	Q9UHX1	351	Spliceosome
O00425	Q9UJV9	351	Spliceosome
O00425	Q9UK45	351	Spliceosome
O00425	Q9UKV3	351	Spliceosome
O00425	Q9ULR0	351	Spliceosome
O00425	Q9UMS4	351	Spliceosome
O00425	Q9UQ35	351	Spliceosome
O00425	Q9Y2W2	351	Spliceosome
O00425	Q9Y333	351	Spliceosome
O00425	Q9Y3B4	351	Spliceosome
O00425	Q9Y3C6	351	Spliceosome
O00425	Q9Y4Z0	351	Spliceosome
O00425	Q9Y5B6	351	Spliceosome
O00425	Q9Y5S9	351	Spliceosome
O00425	Q9Y6A4	351	Spliceosome
O00429	Q9Y3D6	4200	DLP1-hFIS1 complex
O00443	O00750	1185	EGFR-containing signaling complex
O00471	O60645	89	Sec6/8 exocyst complex
O00471	Q8IYI6	89	Sec6/8 exocyst complex
O00471	Q8TAG9	89	Sec6/8 exocyst complex
O00471	Q96A65	89	Sec6/8 exocyst complex
O00471	Q96KP1	89	Sec6/8 exocyst complex
O00471	Q9NV70	89	Sec6/8 exocyst complex
O00471	Q9UPT5	89	Sec6/8 exocyst complex
O00482	Q15466	5575	SHP-NR5A2 complex
O00483	O00217	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O14561	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O14561	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O43181	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O43674	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O43674	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O43676	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O43676	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O43677	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O43920	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O75306	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O75380	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O75438	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O75438	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O75489	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95139	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95139	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O95168	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95168	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O95169	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95169	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O95178	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95178	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O95182	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95298	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O95298	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	O95299	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O96000	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	O96000	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	P17568	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	P17568	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	P19404	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	P28331	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	P49821	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	P51970	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	P56181	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	P56556	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q16718	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q16795	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q9NX14	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q9NX14	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00483	Q9P0J0	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q9UI09	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q9Y6M9	178	Respiratory chain complex I (holoenzyme), mitochondrial
O00483	Q9Y6M9	2914	Respiratory chain complex I (beta subunit) mitochondrial
O00487	O00231	32	PA700 complex
O00487	O00231	193	PA700-20S-PA28 complex
O00487	O00232	32	PA700 complex
O00487	O00232	193	PA700-20S-PA28 complex
O00487	O00233	32	PA700 complex
O00487	O00233	193	PA700-20S-PA28 complex
O00487	O14818	193	PA700-20S-PA28 complex
O00487	O43242	32	PA700 complex
O00487	O43242	193	PA700-20S-PA28 complex
O00487	O75832	32	PA700 complex
O00487	O75832	193	PA700-20S-PA28 complex
O00487	P17980	32	PA700 complex
O00487	P17980	193	PA700-20S-PA28 complex
O00487	P20618	193	PA700-20S-PA28 complex
O00487	P25786	193	PA700-20S-PA28 complex
O00487	P25787	193	PA700-20S-PA28 complex
O00487	P25788	193	PA700-20S-PA28 complex
O00487	P25789	193	PA700-20S-PA28 complex
O00487	P28066	193	PA700-20S-PA28 complex
O00487	P28070	193	PA700-20S-PA28 complex
O00487	P28072	193	PA700-20S-PA28 complex
O00487	P28074	193	PA700-20S-PA28 complex
O00487	P35998	32	PA700 complex
O00487	P35998	193	PA700-20S-PA28 complex
O00487	P43686	32	PA700 complex
O00487	P43686	193	PA700-20S-PA28 complex
O00487	P48556	32	PA700 complex
O00487	P48556	193	PA700-20S-PA28 complex
O00487	P49720	193	PA700-20S-PA28 complex
O00487	P49721	193	PA700-20S-PA28 complex
O00487	P51665	32	PA700 complex
O00487	P51665	193	PA700-20S-PA28 complex
O00487	P55036	32	PA700 complex
O00487	P55036	193	PA700-20S-PA28 complex
O00487	P60900	193	PA700-20S-PA28 complex
O00487	P62191	32	PA700 complex
O00487	P62191	193	PA700-20S-PA28 complex
O00487	P62195	32	PA700 complex
O00487	P62195	193	PA700-20S-PA28 complex
O00487	P62333	32	PA700 complex
O00487	P62333	193	PA700-20S-PA28 complex
O00487	Q06323	193	PA700-20S-PA28 complex
O00487	Q13200	32	PA700 complex
O00487	Q13200	193	PA700-20S-PA28 complex
O00487	Q15008	32	PA700 complex
O00487	Q15008	193	PA700-20S-PA28 complex
O00487	Q16401	32	PA700 complex
O00487	Q16401	193	PA700-20S-PA28 complex
O00487	Q99436	193	PA700-20S-PA28 complex
O00487	Q99460	32	PA700 complex
O00487	Q99460	193	PA700-20S-PA28 complex
O00487	Q9UL46	193	PA700-20S-PA28 complex
O00487	Q9UNM6	32	PA700 complex
O00487	Q9UNM6	193	PA700-20S-PA28 complex
O00505	O00221	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	P02545	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
O00505	P06748	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
O00505	P11388	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
O00505	P19838	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	P25963	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q00653	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q01201	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q04206	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q04864	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q15653	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q6FI13	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
O00505	Q8NFZ5	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00505	Q9Y6K9	5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
O00548	P49768	3271	Gamma-secretase-Delta1 complex
O00548	Q96BI3	3271	Gamma-secretase-Delta1 complex
O00548	Q9NZ42	3271	Gamma-secretase-Delta1 complex
O00566	Q96G21	533	IMP3-IMP4-MPP10 complex
O00566	Q9NV31	533	IMP3-IMP4-MPP10 complex
O00567	O76021	3055	Nop56p-associated pre-rRNA complex
O00567	P05141	3055	Nop56p-associated pre-rRNA complex
O00567	P05386	3055	Nop56p-associated pre-rRNA complex
O00567	P05387	3055	Nop56p-associated pre-rRNA complex
O00567	P05388	3055	Nop56p-associated pre-rRNA complex
O00567	P06748	3055	Nop56p-associated pre-rRNA complex
O00567	P08708	3055	Nop56p-associated pre-rRNA complex
O00567	P09651	3055	Nop56p-associated pre-rRNA complex
O00567	P0CW22	3055	Nop56p-associated pre-rRNA complex
O00567	P11387	3055	Nop56p-associated pre-rRNA complex
O00567	P13639	3055	Nop56p-associated pre-rRNA complex
O00567	P15880	3055	Nop56p-associated pre-rRNA complex
O00567	P16402	3055	Nop56p-associated pre-rRNA complex
O00567	P18077	3055	Nop56p-associated pre-rRNA complex
O00567	P18124	3055	Nop56p-associated pre-rRNA complex
O00567	P18621	3055	Nop56p-associated pre-rRNA complex
O00567	P19338	3055	Nop56p-associated pre-rRNA complex
O00567	P22087	3055	Nop56p-associated pre-rRNA complex
O00567	P25398	3055	Nop56p-associated pre-rRNA complex
O00567	P26368	3055	Nop56p-associated pre-rRNA complex
O00567	P26373	3055	Nop56p-associated pre-rRNA complex
O00567	P27635	3055	Nop56p-associated pre-rRNA complex
O00567	P30050	3055	Nop56p-associated pre-rRNA complex
O00567	P32969	3055	Nop56p-associated pre-rRNA complex
O00567	P35268	3055	Nop56p-associated pre-rRNA complex
O00567	P36578	3055	Nop56p-associated pre-rRNA complex
O00567	P37108	3055	Nop56p-associated pre-rRNA complex
O00567	P39023	3055	Nop56p-associated pre-rRNA complex
O00567	P40429	3055	Nop56p-associated pre-rRNA complex
O00567	P42766	3055	Nop56p-associated pre-rRNA complex
O00567	P46776	3055	Nop56p-associated pre-rRNA complex
O00567	P46777	3055	Nop56p-associated pre-rRNA complex
O00567	P46778	3055	Nop56p-associated pre-rRNA complex
O00567	P46779	3055	Nop56p-associated pre-rRNA complex
O00567	P46781	3055	Nop56p-associated pre-rRNA complex
O00567	P47914	3055	Nop56p-associated pre-rRNA complex
O00567	P49411	3055	Nop56p-associated pre-rRNA complex
O00567	P50914	3055	Nop56p-associated pre-rRNA complex
O00567	P52272	3055	Nop56p-associated pre-rRNA complex
O00567	P55209	3055	Nop56p-associated pre-rRNA complex
O00567	P55769	3055	Nop56p-associated pre-rRNA complex
O00567	P61247	3055	Nop56p-associated pre-rRNA complex
O00567	P61254	3055	Nop56p-associated pre-rRNA complex
O00567	P61313	3055	Nop56p-associated pre-rRNA complex
O00567	P61353	3055	Nop56p-associated pre-rRNA complex
O00567	P61513	3055	Nop56p-associated pre-rRNA complex
O00567	P62081	3055	Nop56p-associated pre-rRNA complex
O00567	P62241	3055	Nop56p-associated pre-rRNA complex
O00567	P62244	3055	Nop56p-associated pre-rRNA complex
O00567	P62249	3055	Nop56p-associated pre-rRNA complex
O00567	P62263	3055	Nop56p-associated pre-rRNA complex
O00567	P62266	3055	Nop56p-associated pre-rRNA complex
O00567	P62269	3055	Nop56p-associated pre-rRNA complex
O00567	P62273	3055	Nop56p-associated pre-rRNA complex
O00567	P62277	3055	Nop56p-associated pre-rRNA complex
O00567	P62280	3055	Nop56p-associated pre-rRNA complex
O00567	P62424	3055	Nop56p-associated pre-rRNA complex
O00567	P62736	3055	Nop56p-associated pre-rRNA complex
O00567	P62750	3055	Nop56p-associated pre-rRNA complex
O00567	P62753	3055	Nop56p-associated pre-rRNA complex
O00567	P62829	3055	Nop56p-associated pre-rRNA complex
O00567	P62841	3055	Nop56p-associated pre-rRNA complex
O00567	P62847	3055	Nop56p-associated pre-rRNA complex
O00567	P62888	3055	Nop56p-associated pre-rRNA complex
O00567	P62891	3055	Nop56p-associated pre-rRNA complex
O00567	P62899	3055	Nop56p-associated pre-rRNA complex
O00567	P62906	3055	Nop56p-associated pre-rRNA complex
O00567	P62910	3055	Nop56p-associated pre-rRNA complex
O00567	P62913	3055	Nop56p-associated pre-rRNA complex
O00567	P62917	3055	Nop56p-associated pre-rRNA complex
O00567	P63267	3055	Nop56p-associated pre-rRNA complex
O00567	P67809	3055	Nop56p-associated pre-rRNA complex
O00567	P68104	3055	Nop56p-associated pre-rRNA complex
O00567	P83731	3055	Nop56p-associated pre-rRNA complex
O00567	P83881	3055	Nop56p-associated pre-rRNA complex
O00567	P84098	3055	Nop56p-associated pre-rRNA complex
O00567	Q00839	3055	Nop56p-associated pre-rRNA complex
O00567	Q01081	3055	Nop56p-associated pre-rRNA complex
O00567	Q02543	3055	Nop56p-associated pre-rRNA complex
O00567	Q02878	3055	Nop56p-associated pre-rRNA complex
O00567	Q07020	3055	Nop56p-associated pre-rRNA complex
O00567	Q08211	3055	Nop56p-associated pre-rRNA complex
O00567	Q12905	3055	Nop56p-associated pre-rRNA complex
O00567	Q12906	3055	Nop56p-associated pre-rRNA complex
O00567	Q13428	3055	Nop56p-associated pre-rRNA complex
O00567	Q13610	3055	Nop56p-associated pre-rRNA complex
O00567	Q14978	3055	Nop56p-associated pre-rRNA complex
O00567	Q6P3W7	3055	Nop56p-associated pre-rRNA complex
O00567	Q71U36	3055	Nop56p-associated pre-rRNA complex
O00567	Q8TDN6	3055	Nop56p-associated pre-rRNA complex
O00567	Q92522	3055	Nop56p-associated pre-rRNA complex
O00567	Q96SB4	3055	Nop56p-associated pre-rRNA complex
O00567	Q99848	3055	Nop56p-associated pre-rRNA complex
O00567	Q99879	3055	Nop56p-associated pre-rRNA complex
O00567	Q9BVP2	3055	Nop56p-associated pre-rRNA complex
O00567	Q9H4B7	3055	Nop56p-associated pre-rRNA complex
O00567	Q9NR30	3055	Nop56p-associated pre-rRNA complex
O00567	Q9NW13	3055	Nop56p-associated pre-rRNA complex
O00567	Q9NX58	3055	Nop56p-associated pre-rRNA complex
O00567	Q9NZI8	3055	Nop56p-associated pre-rRNA complex
O00567	Q9Y2X3	3055	Nop56p-associated pre-rRNA complex
O00567	Q9Y383	3055	Nop56p-associated pre-rRNA complex
O00567	Q9Y3U8	3055	Nop56p-associated pre-rRNA complex
O00571	O14979	1332	Large Drosha complex
O00571	O15042	351	Spliceosome
O00571	O15355	351	Spliceosome
O00571	O43143	351	Spliceosome
O00571	O43143	1332	Large Drosha complex
O00571	O43172	351	Spliceosome
O00571	O43290	351	Spliceosome
O00571	O43395	351	Spliceosome
O00571	O43660	351	Spliceosome
O00571	O43670	351	Spliceosome
O00571	O43719	351	Spliceosome
O00571	O60231	351	Spliceosome
O00571	O60306	351	Spliceosome
O00571	O60508	351	Spliceosome
O00571	O75400	351	Spliceosome
O00571	O75533	351	Spliceosome
O00571	O75643	351	Spliceosome
O00571	O75937	351	Spliceosome
O00571	O94906	351	Spliceosome
O00571	O95232	351	Spliceosome
O00571	O95926	351	Spliceosome
O00571	P08579	351	Spliceosome
O00571	P08621	351	Spliceosome
O00571	P09012	351	Spliceosome
O00571	P09234	351	Spliceosome
O00571	P09661	351	Spliceosome
O00571	P11940	351	Spliceosome
O00571	P14678	351	Spliceosome
O00571	P17844	351	Spliceosome
O00571	P17844	1332	Large Drosha complex
O00571	P19838	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	P25963	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	P31943	1332	Large Drosha complex
O00571	P35637	1332	Large Drosha complex
O00571	P38919	351	Spliceosome
O00571	P41223	351	Spliceosome
O00571	P42285	351	Spliceosome
O00571	P49756	351	Spliceosome
O00571	P52272	1332	Large Drosha complex
O00571	P52298	351	Spliceosome
O00571	P55081	351	Spliceosome
O00571	P55769	351	Spliceosome
O00571	P61326	351	Spliceosome
O00571	P62277	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	P62304	351	Spliceosome
O00571	P62306	351	Spliceosome
O00571	P62308	351	Spliceosome
O00571	P62310	351	Spliceosome
O00571	P62314	351	Spliceosome
O00571	P62316	351	Spliceosome
O00571	P62318	351	Spliceosome
O00571	P62888	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	P62995	351	Spliceosome
O00571	P78347	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	P84103	351	Spliceosome
O00571	Q00653	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q00839	1332	Large Drosha complex
O00571	Q01081	351	Spliceosome
O00571	Q01130	351	Spliceosome
O00571	Q01201	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q01844	1332	Large Drosha complex
O00571	Q02878	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q04206	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q04864	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q05519	351	Spliceosome
O00571	Q07955	351	Spliceosome
O00571	Q08170	351	Spliceosome
O00571	Q08211	351	Spliceosome
O00571	Q09161	351	Spliceosome
O00571	Q12905	1332	Large Drosha complex
O00571	Q12906	1332	Large Drosha complex
O00571	Q13123	351	Spliceosome
O00571	Q13148	1332	Large Drosha complex
O00571	Q13242	351	Spliceosome
O00571	Q13243	351	Spliceosome
O00571	Q13247	351	Spliceosome
O00571	Q13356	351	Spliceosome
O00571	Q13523	351	Spliceosome
O00571	Q13573	351	Spliceosome
O00571	Q13769	351	Spliceosome
O00571	Q13838	351	Spliceosome
O00571	Q14498	351	Spliceosome
O00571	Q14562	351	Spliceosome
O00571	Q15007	351	Spliceosome
O00571	Q15029	351	Spliceosome
O00571	Q15393	351	Spliceosome
O00571	Q15428	351	Spliceosome
O00571	Q15637	351	Spliceosome
O00571	Q15653	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q16629	351	Spliceosome
O00571	Q2TAY7	351	Spliceosome
O00571	Q69YN4	351	Spliceosome
O00571	Q6I9Y2	351	Spliceosome
O00571	Q7L014	351	Spliceosome
O00571	Q86W42	351	Spliceosome
O00571	Q8NFZ5	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q8NI27	351	Spliceosome
O00571	Q8WUQ7	351	Spliceosome
O00571	Q8WWY3	351	Spliceosome
O00571	Q8WYA6	351	Spliceosome
O00571	Q8WYQ5	1332	Large Drosha complex
O00571	Q92620	351	Spliceosome
O00571	Q92804	1332	Large Drosha complex
O00571	Q92896	5232	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
O00571	Q96BP3	351	Spliceosome
O00571	Q96DF8	351	Spliceosome
